SRforSCF_03.csv, ñ@ê¸ñ íºíBì˙éÀó , êÖïΩñ ìVãÛì˙éÀó , ígñ[1_ó‚ñ[2
101617, 12, 7, 2
101618, 0, 0, 2
101619, 0, 0, 2
101620, 0, 0, 2
101621, 0, 0, 2
101622, 0, 0, 2
101623, 0, 0, 2
101624, 0, 0, 2
101701, 0, 0, 2
101702, 0, 0, 2
101703, 0, 0, 2
101704, 0, 0, 2
101705, 0, 0, 2
101706, 36, 10, 2
101707, 315, 57, 2
101708, 363, 108, 2
101709, 311, 162, 2
101710, 413, 174, 2
101711, 576, 139, 2
101712, 595, 131, 2
101713, 590, 117, 2
101714, 540, 103, 2
101715, 454, 79, 2
101716, 232, 43, 2
101717, 0, 2, 2
101718, 0, 0, 2
101719, 0, 0, 2
101720, 0, 0, 2
101721, 0, 0, 2
101722, 0, 0, 2
101723, 0, 0, 2
101724, 0, 0, 2
101801, 0, 0, 2
101802, 0, 0, 2
101803, 0, 0, 2
101804, 0, 0, 2
101805, 0, 0, 2
101806, 55, 12, 2
101807, 272, 60, 2
101808, 423, 98, 2
101809, 485, 127, 2
101810, 559, 131, 2
101811, 619, 124, 2
101812, 585, 134, 2
101813, 528, 134, 2
101814, 480, 115, 2
101815, 387, 86, 2
101816, 198, 43, 2
101817, 0, 2, 2
101818, 0, 0, 2
101819, 0, 0, 2
101820, 0, 0, 2
101821, 0, 0, 2
101822, 0, 0, 2
101823, 0, 0, 2
101824, 0, 0, 2
101901, 0, 0, 2
101902, 0, 0, 2
101903, 0, 0, 2
101904, 0, 0, 2
101905, 0, 0, 2
101906, 0, 2, 2
101907, 7, 26, 2
101908, 7, 50, 2
101909, 7, 65, 2
101910, 7, 86, 2
101911, 10, 100, 2
101912, 0, 96, 2
101913, 2, 76, 2
101914, 2, 48, 2
101915, 2, 36, 2
101916, 5, 19, 2
101917, 0, 0, 2
101918, 0, 0, 2
101919, 0, 0, 2
101920, 0, 0, 2
101921, 0, 0, 2
101922, 0, 0, 2
101923, 0, 0, 2
101924, 0, 0, 2
102001, 0, 0, 2
102002, 0, 0, 2
102003, 0, 0, 2
102004, 0, 0, 2
102005, 0, 0, 2
102006, 5, 5, 2
102007, 5, 24, 2
102008, 2, 33, 2
102009, 7, 67, 2
102010, 2, 76, 2
102011, 0, 55, 2
102012, 0, 43, 2
102013, 7, 45, 2
102014, 0, 45, 2
102015, 2, 26, 2
102016, 0, 10, 2
102017, 0, 0, 2
102018, 0, 0, 2
102019, 0, 0, 2
102020, 0, 0, 2
102021, 0, 0, 2
102022, 0, 0, 2
102023, 0, 0, 2
102024, 0, 0, 2
102101, 0, 0, 2
102102, 0, 0, 2
102103, 0, 0, 2
102104, 0, 0, 2
102105, 0, 0, 2
102106, 12, 7, 2
102107, 33, 41, 2
102108, 50, 93, 2
102109, 67, 146, 2
102110, 79, 186, 2
102111, 170, 222, 2
102112, 308, 205, 2
102113, 389, 167, 2
102114, 363, 134, 2
102115, 358, 86, 2
102116, 151, 38, 2
102117, 0, 2, 2
102118, 0, 0, 2
102119, 0, 0, 2
102120, 0, 0, 2
102121, 0, 0, 2
102122, 0, 0, 2
102123, 0, 0, 2
102124, 0, 0, 2
102201, 0, 0, 2
102202, 0, 0, 2
102203, 0, 0, 2
102204, 0, 0, 2
102205, 0, 0, 2
102206, 22, 10, 2
102207, 251, 55, 2
102208, 401, 96, 2
102209, 483, 122, 2
102210, 533, 136, 2
102211, 576, 134, 2
102212, 593, 127, 2
102213, 566, 117, 2
102214, 511, 103, 2
102215, 406, 79, 2
102216, 256, 36, 2
102217, 0, 2, 2
102218, 0, 0, 2
102219, 0, 0, 2
102220, 0, 0, 2
102221, 0, 0, 2
102222, 0, 0, 2
102223, 0, 0, 2
102224, 0, 0, 2
102301, 0, 0, 2
102302, 0, 0, 2
102303, 0, 0, 2
102304, 0, 0, 2
102305, 0, 0, 2
102306, 22, 10, 2
102307, 91, 53, 2
102308, 76, 100, 2
102309, 229, 160, 2
102310, 337, 184, 2
102311, 282, 210, 2
102312, 349, 194, 2
102313, 81, 172, 2
102314, 153, 146, 2
102315, 196, 93, 2
102316, 36, 26, 2
102317, 0, 0, 2
102318, 0, 0, 2
102319, 0, 0, 2
102320, 0, 0, 2
102321, 0, 0, 2
102322, 0, 0, 2
102323, 0, 0, 2
102324, 0, 0, 2
102401, 0, 0, 2
102402, 0, 0, 2
102403, 0, 0, 2
102404, 0, 0, 2
102405, 0, 0, 2
102406, 5, 5, 2
102407, 19, 33, 2
102408, 7, 50, 2
102409, 7, 72, 2
102410, 10, 88, 2
102411, 2, 65, 2
102412, 0, 38, 2
102413, 0, 22, 2
102414, 2, 17, 2
102415, 2, 17, 2
102416, 5, 12, 2
102417, 0, 0, 2
102418, 0, 0, 2
102419, 0, 0, 2
102420, 0, 0, 2
102421, 0, 0, 2
102422, 0, 0, 2
102423, 0, 0, 2
102424, 0, 0, 2
102501, 0, 0, 2
102502, 0, 0, 2
102503, 0, 0, 2
102504, 0, 0, 2
102505, 0, 0, 2
102506, 0, 2, 2
102507, 5, 22, 2
102508, 10, 50, 2
102509, 215, 158, 2
102510, 29, 134, 2
102511, 12, 122, 2
102512, 115, 203, 2
102513, 662, 88, 2
102514, 131, 141, 2
102515, 198, 88, 2
102516, 155, 33, 2
102517, 0, 0, 2
102518, 0, 0, 2
102519, 0, 0, 2
102520, 0, 0, 2
102521, 0, 0, 2
102522, 0, 0, 2
102523, 0, 0, 2
102524, 0, 0, 2
102601, 0, 0, 2
102602, 0, 0, 2
102603, 0, 0, 2
102604, 0, 0, 2
102605, 0, 0, 2
102606, 5, 5, 2
102607, 60, 43, 2
102608, 43, 84, 2
102609, 22, 103, 2
102610, 14, 119, 2
102611, 57, 182, 2
102612, 428, 170, 2
102613, 344, 167, 2
102614, 60, 122, 2
102615, 198, 88, 2
102616, 258, 31, 2
102617, 0, 0, 2
102618, 0, 0, 2
102619, 0, 0, 2
102620, 0, 0, 2
102621, 0, 0, 2
102622, 0, 0, 2
102623, 0, 0, 2
102624, 0, 0, 2
102701, 0, 0, 2
102702, 0, 0, 2
102703, 0, 0, 2
102704, 0, 0, 2
102705, 0, 0, 2
102706, 5, 5, 2
102707, 241, 50, 2
102708, 401, 88, 2
102709, 480, 115, 2
102710, 313, 182, 2
102711, 607, 119, 2
102712, 626, 110, 2
102713, 380, 158, 2
102714, 303, 131, 2
102715, 342, 79, 2
102716, 86, 29, 2
102717, 0, 0, 2
102718, 0, 0, 2
102719, 0, 0, 2
102720, 0, 0, 2
102721, 0, 0, 2
102722, 0, 0, 2
102723, 0, 0, 2
102724, 0, 0, 2
102801, 0, 0, 2
102802, 0, 0, 2
102803, 0, 0, 2
102804, 0, 0, 2
102805, 0, 0, 2
102806, 5, 5, 2
102807, 225, 50, 2
102808, 368, 93, 2
102809, 404, 129, 2
102810, 444, 151, 2
102811, 530, 141, 2
102812, 583, 122, 2
102813, 554, 115, 2
102814, 492, 100, 2
102815, 356, 76, 2
102816, 232, 29, 2
102817, 0, 0, 2
102818, 0, 0, 2
102819, 0, 0, 2
102820, 0, 0, 2
102821, 0, 0, 2
102822, 0, 0, 2
102823, 0, 0, 2
102824, 0, 0, 2
102901, 0, 0, 2
102902, 0, 0, 2
102903, 0, 0, 2
102904, 0, 0, 2
102905, 0, 0, 2
102906, 5, 5, 2
102907, 98, 45, 2
102908, 205, 103, 2
102909, 253, 151, 2
102910, 244, 186, 2
102911, 225, 205, 2
102912, 160, 203, 2
102913, 79, 160, 2
102914, 41, 105, 2
102915, 31, 57, 2
102916, 14, 14, 2
102917, 0, 0, 2
102918, 0, 0, 2
102919, 0, 0, 2
102920, 0, 0, 2
102921, 0, 0, 2
102922, 0, 0, 2
102923, 0, 0, 2
102924, 0, 0, 2
103001, 0, 0, 2
103002, 0, 0, 2
103003, 0, 0, 2
103004, 0, 0, 2
103005, 0, 0, 2
103006, 0, 0, 2
103007, 7, 22, 2
103008, 26, 69, 2
103009, 60, 129, 2
103010, 134, 184, 2
103011, 533, 139, 2
103012, 456, 158, 2
103013, 354, 158, 2
103014, 251, 131, 2
103015, 198, 81, 2
103016, 36, 19, 2
103017, 0, 0, 2
103018, 0, 0, 2
103019, 0, 0, 2
103020, 0, 0, 2
103021, 0, 0, 2
103022, 0, 0, 2
103023, 0, 0, 2
103024, 0, 0, 2
103101, 0, 0, 2
103102, 0, 0, 2
103103, 0, 0, 2
103104, 0, 0, 2
103105, 0, 0, 2
103106, 5, 5, 2
103107, 81, 41, 2
103108, 189, 100, 2
103109, 392, 129, 2
103110, 387, 160, 2
103111, 41, 158, 2
103112, 0, 55, 2
103113, 0, 48, 2
103114, 10, 62, 2
103115, 33, 57, 2
103116, 172, 26, 2
103117, 0, 0, 2
103118, 0, 0, 2
103119, 0, 0, 2
103120, 0, 0, 2
103121, 0, 0, 2
103122, 0, 0, 2
103123, 0, 0, 2
103124, 0, 0, 2
110101, 0, 0, 2
110102, 0, 0, 2
110103, 0, 0, 2
110104, 0, 0, 2
110105, 0, 0, 2
110106, 0, 2, 2
110107, 67, 38, 2
110108, 86, 91, 2
110109, 131, 146, 2
110110, 74, 165, 2
110111, 461, 155, 2
110112, 397, 170, 2
110113, 62, 151, 2
110114, 65, 115, 2
110115, 246, 79, 2
110116, 320, 24, 2
110117, 0, 0, 2
110118, 0, 0, 2
110119, 0, 0, 2
110120, 0, 0, 2
110121, 0, 0, 2
110122, 0, 0, 2
110123, 0, 0, 2
110124, 0, 0, 2
110201, 0, 0, 2
110202, 0, 0, 2
110203, 0, 0, 2
110204, 0, 0, 2
110205, 0, 0, 2
110206, 0, 2, 2
110207, 165, 43, 2
110208, 401, 84, 2
110209, 490, 108, 2
110210, 528, 124, 2
110211, 569, 124, 2
110212, 607, 110, 2
110213, 595, 100, 2
110214, 533, 86, 2
110215, 397, 67, 2
110216, 291, 24, 2
110217, 0, 0, 2
110218, 0, 0, 2
110219, 0, 0, 2
110220, 0, 0, 2
110221, 0, 0, 2
110222, 0, 0, 2
110223, 0, 0, 2
110224, 0, 0, 2
110301, 0, 0, 2
110302, 0, 0, 2
110303, 0, 0, 2
110304, 0, 0, 2
110305, 0, 0, 2
110306, 0, 2, 2
110307, 79, 38, 2
110308, 344, 88, 2
110309, 454, 112, 2
110310, 497, 131, 2
110311, 452, 155, 2
110312, 382, 170, 2
110313, 640, 86, 2
110314, 552, 81, 2
110315, 256, 74, 2
110316, 234, 24, 2
110317, 0, 0, 2
110318, 0, 0, 2
110319, 0, 0, 2
110320, 0, 0, 2
110321, 0, 0, 2
110322, 0, 0, 2
110323, 0, 0, 2
110324, 0, 0, 2
110401, 0, 0, 2
110402, 0, 0, 2
110403, 0, 0, 2
110404, 0, 0, 2
110405, 0, 0, 2
110406, 0, 0, 2
110407, 0, 2, 2
110408, 2, 31, 2
110409, 7, 65, 2
110410, 10, 98, 2
110411, 31, 139, 2
110412, 12, 110, 2
110413, 74, 151, 2
110414, 437, 100, 2
110415, 74, 67, 2
110416, 45, 17, 2
110417, 0, 0, 2
110418, 0, 0, 2
110419, 0, 0, 2
110420, 0, 0, 2
110421, 0, 0, 2
110422, 0, 0, 2
110423, 0, 0, 2
110424, 0, 0, 2
110501, 0, 0, 2
110502, 0, 0, 2
110503, 0, 0, 2
110504, 0, 0, 2
110505, 0, 0, 2
110506, 0, 2, 2
110507, 43, 31, 2
110508, 373, 81, 2
110509, 583, 84, 2
110510, 640, 91, 2
110511, 483, 143, 2
110512, 468, 146, 2
110513, 444, 131, 2
110514, 217, 124, 2
110515, 117, 72, 2
110516, 134, 22, 2
110517, 0, 0, 2
110518, 0, 0, 2
110519, 0, 0, 2
110520, 0, 0, 2
110521, 0, 0, 2
110522, 0, 0, 2
110523, 0, 0, 2
110524, 0, 0, 2
110601, 0, 0, 2
110602, 0, 0, 2
110603, 0, 0, 2
110604, 0, 0, 2
110605, 0, 0, 2
110606, 0, 2, 2
110607, 277, 38, 2
110608, 435, 74, 2
110609, 516, 98, 2
110610, 561, 110, 2
110611, 602, 110, 2
110612, 633, 98, 2
110613, 604, 93, 2
110614, 516, 86, 2
110615, 356, 65, 2
110616, 313, 19, 2
110617, 0, 0, 2
110618, 0, 0, 2
110619, 0, 0, 2
110620, 0, 0, 2
110621, 0, 0, 2
110622, 0, 0, 2
110623, 0, 0, 2
110624, 0, 0, 2
110701, 0, 0, 2
110702, 0, 0, 2
110703, 0, 0, 2
110704, 0, 0, 2
110705, 0, 0, 2
110706, 0, 2, 2
110707, 213, 38, 2
110708, 339, 84, 2
110709, 430, 112, 2
110710, 452, 136, 2
110711, 473, 146, 2
110712, 516, 131, 2
110713, 497, 117, 2
110714, 432, 98, 2
110715, 315, 67, 2
110716, 277, 19, 2
110717, 0, 0, 2
110718, 0, 0, 2
110719, 0, 0, 2
110720, 0, 0, 2
110721, 0, 0, 2
110722, 0, 0, 2
110723, 0, 0, 2
110724, 0, 0, 2
110801, 0, 0, 2
110802, 0, 0, 2
110803, 0, 0, 2
110804, 0, 0, 2
110805, 0, 0, 2
110806, 0, 0, 2
110807, 10, 19, 2
110808, 29, 60, 2
110809, 41, 108, 2
110810, 7, 88, 2
110811, 5, 91, 2
110812, 12, 98, 2
110813, 12, 88, 2
110814, 12, 57, 2
110815, 7, 29, 2
110816, 2, 5, 2
110817, 0, 0, 2
110818, 0, 0, 2
110819, 0, 0, 2
110820, 0, 0, 2
110821, 0, 0, 2
110822, 0, 0, 2
110823, 0, 0, 2
110824, 0, 0, 2
110901, 0, 0, 2
110902, 0, 0, 2
110903, 0, 0, 2
110904, 0, 0, 2
110905, 0, 0, 2
110906, 0, 2, 2
110907, 186, 36, 2
110908, 444, 69, 2
110909, 578, 81, 2
110910, 652, 84, 2
110911, 588, 112, 2
110912, 358, 165, 2
110913, 624, 86, 2
110914, 679, 55, 2
110915, 466, 53, 2
110916, 229, 17, 2
110917, 0, 0, 2
110918, 0, 0, 2
110919, 0, 0, 2
110920, 0, 0, 2
110921, 0, 0, 2
110922, 0, 0, 2
110923, 0, 0, 2
110924, 0, 0, 2
111001, 0, 0, 2
111002, 0, 0, 2
111003, 0, 0, 2
111004, 0, 0, 2
111005, 0, 0, 2
111006, 0, 0, 2
111007, 0, 5, 2
111008, 2, 26, 2
111009, 5, 53, 2
111010, 12, 93, 2
111011, 29, 129, 2
111012, 354, 165, 2
111013, 769, 50, 2
111014, 237, 117, 2
111015, 160, 67, 2
111016, 53, 14, 2
111017, 0, 0, 2
111018, 0, 0, 2
111019, 0, 0, 2
111020, 0, 0, 2
111021, 0, 0, 2
111022, 0, 0, 2
111023, 0, 0, 2
111024, 0, 0, 2
111101, 0, 0, 2
111102, 0, 0, 2
111103, 0, 0, 2
111104, 0, 0, 2
111105, 0, 0, 2
111106, 0, 0, 2
111107, 29, 24, 2
111108, 45, 69, 2
111109, 81, 119, 2
111110, 736, 62, 2
111111, 550, 119, 2
111112, 141, 179, 2
111113, 151, 155, 2
111114, 222, 117, 2
111115, 177, 67, 2
111116, 84, 14, 2
111117, 0, 0, 2
111118, 0, 0, 2
111119, 0, 0, 2
111120, 0, 0, 2
111121, 0, 0, 2
111122, 0, 0, 2
111123, 0, 0, 2
111124, 0, 0, 2
111201, 0, 0, 2
111202, 0, 0, 2
111203, 0, 0, 2
111204, 0, 0, 2
111205, 0, 0, 2
111206, 0, 0, 2
111207, 258, 31, 2
111208, 631, 43, 2
111209, 93, 122, 2
111210, 43, 134, 2
111211, 65, 160, 2
111212, 93, 167, 2
111213, 43, 122, 2
111214, 22, 76, 2
111215, 31, 48, 2
111216, 31, 10, 2
111217, 0, 0, 2
111218, 0, 0, 2
111219, 0, 0, 2
111220, 0, 0, 2
111221, 0, 0, 2
111222, 0, 0, 2
111223, 0, 0, 2
111224, 0, 0, 2
111301, 0, 0, 2
111302, 0, 0, 2
111303, 0, 0, 2
111304, 0, 0, 2
111305, 0, 0, 2
111306, 0, 0, 2
111307, 14, 17, 2
111308, 48, 67, 2
111309, 339, 119, 2
111310, 172, 165, 2
111311, 31, 129, 2
111312, 29, 119, 2
111313, 22, 96, 2
111314, 74, 103, 2
111315, 81, 60, 2
111316, 10, 7, 2
111317, 0, 0, 2
111318, 0, 0, 2
111319, 0, 0, 2
111320, 0, 0, 2
111321, 0, 0, 2
111322, 0, 0, 2
111323, 0, 0, 2
111324, 0, 0, 2
111401, 0, 0, 2
111402, 0, 0, 2
111403, 0, 0, 2
111404, 0, 0, 2
111405, 0, 0, 2
111406, 0, 0, 2
111407, 10, 17, 2
111408, 22, 53, 2
111409, 124, 124, 2
111410, 191, 162, 2
111411, 571, 112, 2
111412, 499, 127, 2
111413, 444, 122, 2
111414, 146, 112, 2
111415, 65, 55, 2
111416, 33, 10, 2
111417, 0, 0, 2
111418, 0, 0, 2
111419, 0, 0, 2
111420, 0, 0, 2
111421, 0, 0, 2
111422, 0, 0, 2
111423, 0, 0, 2
111424, 0, 0, 2
111501, 0, 0, 2
111502, 0, 0, 2
111503, 0, 0, 2
111504, 0, 0, 2
111505, 0, 0, 2
111506, 0, 0, 2
111507, 134, 29, 2
111508, 370, 72, 2
111509, 110, 122, 2
111510, 540, 108, 2
111511, 268, 172, 2
111512, 705, 74, 2
111513, 745, 53, 2
111514, 657, 55, 2
111515, 241, 62, 2
111516, 117, 12, 2
111517, 0, 0, 2
111518, 0, 0, 2
111519, 0, 0, 2
111520, 0, 0, 2
111521, 0, 0, 2
111522, 0, 0, 2
111523, 0, 0, 2
111524, 0, 0, 2
111601, 0, 0, 2
111602, 0, 0, 2
111603, 0, 0, 2
111604, 0, 0, 2
111605, 0, 0, 2
111606, 0, 0, 2
111607, 53, 24, 2
111608, 191, 79, 2
111609, 468, 96, 2
111610, 351, 143, 2
111611, 550, 115, 2
111612, 633, 91, 2
111613, 647, 74, 2
111614, 583, 67, 2
111615, 387, 53, 2
111616, 299, 12, 2
111617, 0, 0, 2
111618, 0, 0, 2
111619, 0, 0, 2
111620, 0, 0, 2
111621, 0, 0, 2
111622, 0, 0, 2
111623, 0, 0, 2
111624, 0, 0, 2
111701, 0, 0, 2
111702, 0, 0, 2
111703, 0, 0, 2
111704, 0, 0, 2
111705, 0, 0, 2
111706, 0, 0, 2
111707, 86, 24, 2
111708, 79, 69, 2
111709, 14, 67, 2
111710, 7, 55, 2
111711, 2, 36, 2
111712, 0, 22, 2
111713, 0, 26, 2
111714, 2, 43, 2
111715, 12, 31, 2
111716, 19, 10, 2
111717, 0, 0, 2
111718, 0, 0, 2
111719, 0, 0, 2
111720, 0, 0, 2
111721, 0, 0, 2
111722, 0, 0, 2
111723, 0, 0, 2
111724, 0, 0, 2
111801, 0, 0, 2
111802, 0, 0, 2
111803, 0, 0, 2
111804, 0, 0, 2
111805, 0, 0, 2
111806, 0, 0, 2
111807, 24, 17, 2
111808, 81, 69, 2
111809, 115, 117, 2
111810, 315, 146, 2
111811, 447, 139, 2
111812, 397, 146, 2
111813, 351, 134, 2
111814, 468, 84, 2
111815, 299, 57, 2
111816, 79, 12, 2
111817, 0, 0, 2
111818, 0, 0, 2
111819, 0, 0, 2
111820, 0, 0, 2
111821, 0, 0, 2
111822, 0, 0, 2
111823, 0, 0, 2
111824, 0, 0, 2
111901, 0, 0, 2
111902, 0, 0, 2
111903, 0, 0, 2
111904, 0, 0, 2
111905, 0, 0, 2
111906, 0, 0, 2
111907, 2, 7, 2
111908, 7, 29, 2
111909, 10, 62, 2
111910, 5, 62, 2
111911, 7, 57, 2
111912, 0, 55, 2
111913, 2, 33, 2
111914, 10, 53, 2
111915, 33, 43, 2
111916, 19, 10, 2
111917, 0, 0, 2
111918, 0, 0, 2
111919, 0, 0, 2
111920, 0, 0, 2
111921, 0, 0, 2
111922, 0, 0, 2
111923, 0, 0, 2
111924, 0, 0, 2
112001, 0, 0, 2
112002, 0, 0, 2
112003, 0, 0, 2
112004, 0, 0, 2
112005, 0, 0, 2
112006, 0, 0, 2
112007, 93, 22, 2
112008, 191, 74, 2
112009, 38, 91, 2
112010, 146, 153, 2
112011, 38, 129, 2
112012, 41, 129, 2
112013, 50, 119, 2
112014, 14, 57, 2
112015, 7, 22, 2
112016, 2, 2, 2
112017, 0, 0, 2
112018, 0, 0, 2
112019, 0, 0, 2
112020, 0, 0, 2
112021, 0, 0, 2
112022, 0, 0, 2
112023, 0, 0, 2
112024, 0, 0, 2
112101, 0, 0, 2
112102, 0, 0, 2
112103, 0, 0, 2
112104, 0, 0, 2
112105, 0, 0, 2
112106, 0, 0, 2
112107, 177, 24, 2
112108, 303, 69, 2
112109, 423, 98, 2
112110, 303, 143, 2
112111, 311, 160, 2
112112, 346, 151, 2
112113, 724, 55, 2
112114, 671, 50, 2
112115, 162, 57, 2
112116, 57, 12, 2
112117, 0, 0, 2
112118, 0, 0, 2
112119, 0, 0, 2
112120, 0, 0, 2
112121, 0, 0, 2
112122, 0, 0, 2
112123, 0, 0, 2
112124, 0, 0, 2
112201, 0, 0, 2
112202, 0, 0, 2
112203, 0, 0, 2
112204, 0, 0, 2
112205, 0, 0, 2
112206, 0, 0, 2
112207, 253, 22, 2
112208, 330, 67, 2
112209, 363, 105, 2
112210, 275, 146, 2
112211, 397, 143, 2
112212, 487, 122, 2
112213, 444, 115, 2
112214, 172, 105, 2
112215, 108, 55, 2
112216, 84, 12, 2
112217, 0, 0, 2
112218, 0, 0, 2
112219, 0, 0, 2
112220, 0, 0, 2
112221, 0, 0, 2
112222, 0, 0, 2
112223, 0, 0, 2
112224, 0, 0, 2
112301, 0, 0, 2
112302, 0, 0, 2
112303, 0, 0, 2
112304, 0, 0, 2
112305, 0, 0, 2
112306, 0, 0, 2
112307, 5, 7, 2
112308, 33, 50, 2
112309, 258, 112, 2
112310, 203, 151, 2
112311, 14, 88, 2
112312, 14, 96, 2
112313, 7, 72, 2
112314, 5, 33, 2
112315, 2, 17, 2
112316, 2, 2, 2
112317, 0, 0, 2
112318, 0, 0, 2
112319, 0, 0, 2
112320, 0, 0, 2
112321, 0, 0, 2
112322, 0, 0, 2
112323, 0, 0, 2
112324, 0, 0, 2
112401, 0, 0, 2
112402, 0, 0, 2
112403, 0, 0, 2
112404, 0, 0, 2
112405, 0, 0, 2
112406, 0, 0, 2
112407, 79, 19, 2
112408, 260, 67, 2
112409, 258, 112, 2
112410, 514, 105, 2
112411, 655, 81, 2
112412, 564, 103, 2
112413, 647, 72, 2
112414, 284, 98, 2
112415, 74, 50, 2
112416, 19, 10, 2
112417, 0, 0, 2
112418, 0, 0, 2
112419, 0, 0, 2
112420, 0, 0, 2
112421, 0, 0, 2
112422, 0, 0, 2
112423, 0, 0, 2
112424, 0, 0, 2
112501, 0, 0, 2
112502, 0, 0, 2
112503, 0, 0, 2
112504, 0, 0, 2
112505, 0, 0, 2
112506, 0, 0, 2
112507, 170, 19, 2
112508, 416, 57, 2
112509, 530, 76, 2
112510, 459, 115, 2
112511, 251, 160, 2
112512, 174, 162, 2
112513, 358, 124, 2
112514, 45, 81, 2
112515, 29, 38, 2
112516, 10, 7, 2
112517, 0, 0, 2
112518, 0, 0, 2
112519, 0, 0, 2
112520, 0, 0, 2
112521, 0, 0, 2
112522, 0, 0, 2
112523, 0, 0, 2
112524, 0, 0, 2
112601, 0, 0, 2
112602, 0, 0, 2
112603, 0, 0, 2
112604, 0, 0, 2
112605, 0, 0, 2
112606, 0, 0, 2
112607, 26, 12, 2
112608, 31, 48, 2
112609, 232, 112, 2
112610, 301, 139, 2
112611, 401, 139, 2
112612, 41, 124, 2
112613, 62, 119, 2
112614, 55, 86, 2
112615, 31, 38, 2
112616, 2, 5, 2
112617, 0, 0, 2
112618, 0, 0, 2
112619, 0, 0, 2
112620, 0, 0, 2
112621, 0, 0, 2
112622, 0, 0, 2
112623, 0, 0, 2
112624, 0, 0, 2
112701, 0, 0, 2
112702, 0, 0, 2
112703, 0, 0, 2
112704, 0, 0, 2
112705, 0, 0, 2
112706, 0, 0, 2
112707, 62, 14, 2
112708, 136, 65, 2
112709, 507, 79, 2
112710, 497, 105, 2
112711, 449, 129, 2
112712, 540, 108, 2
112713, 495, 100, 2
112714, 351, 91, 2
112715, 179, 55, 2
112716, 57, 12, 2
112717, 0, 0, 2
112718, 0, 0, 2
112719, 0, 0, 2
112720, 0, 0, 2
112721, 0, 0, 2
112722, 0, 0, 2
112723, 0, 0, 2
112724, 0, 0, 2
112801, 0, 0, 2
112802, 0, 0, 2
112803, 0, 0, 2
112804, 0, 0, 2
112805, 0, 0, 2
112806, 0, 0, 2
112807, 2, 5, 2
112808, 2, 24, 2
112809, 10, 50, 2
112810, 19, 91, 2
112811, 29, 112, 2
112812, 10, 86, 2
112813, 2, 38, 2
112814, 2, 24, 2
112815, 2, 14, 2
112816, 2, 2, 2
112817, 0, 0, 2
112818, 0, 0, 2
112819, 0, 0, 2
112820, 0, 0, 2
112821, 0, 0, 2
112822, 0, 0, 2
112823, 0, 0, 2
112824, 0, 0, 2
112901, 0, 0, 2
112902, 0, 0, 2
112903, 0, 0, 2
112904, 0, 0, 2
112905, 0, 0, 2
112906, 0, 0, 2
112907, 26, 10, 2
112908, 36, 48, 2
112909, 19, 67, 2
112910, 24, 91, 2
112911, 167, 160, 2
112912, 65, 136, 2
112913, 29, 93, 2
112914, 29, 67, 2
112915, 31, 38, 2
112916, 10, 7, 2
112917, 0, 0, 2
112918, 0, 0, 2
112919, 0, 0, 2
112920, 0, 0, 2
112921, 0, 0, 2
112922, 0, 0, 2
112923, 0, 0, 2
112924, 0, 0, 2
113001, 0, 0, 2
113002, 0, 0, 2
113003, 0, 0, 2
113004, 0, 0, 2
113005, 0, 0, 2
113006, 0, 0, 2
113007, 48, 12, 2
113008, 50, 50, 2
113009, 60, 91, 2
113010, 65, 122, 2
113011, 160, 158, 2
113012, 461, 122, 2
113013, 268, 131, 2
113014, 313, 93, 2
113015, 165, 53, 2
113016, 31, 10, 2
113017, 0, 0, 2
113018, 0, 0, 2
113019, 0, 0, 2
113020, 0, 0, 2
113021, 0, 0, 2
113022, 0, 0, 2
113023, 0, 0, 2
113024, 0, 0, 1
120101, 0, 0, 1
120102, 0, 0, 1
120103, 0, 0, 1
120104, 0, 0, 1
120105, 0, 0, 1
120106, 0, 0, 1
120107, 377, 14, 1
120108, 583, 38, 1
120109, 607, 60, 1
120110, 466, 108, 1
120111, 153, 155, 1
120112, 399, 134, 1
120113, 521, 93, 1
120114, 468, 74, 1
120115, 105, 50, 1
120116, 55, 12, 1
120117, 0, 0, 1
120118, 0, 0, 1
120119, 0, 0, 1
120120, 0, 0, 1
120121, 0, 0, 1
120122, 0, 0, 1
120123, 0, 0, 1
120124, 0, 0, 1
120201, 0, 0, 1
120202, 0, 0, 1
120203, 0, 0, 1
120204, 0, 0, 1
120205, 0, 0, 1
120206, 0, 0, 1
120207, 205, 12, 1
120208, 117, 60, 1
120209, 22, 65, 1
120210, 19, 91, 1
120211, 24, 100, 1
120212, 19, 96, 1
120213, 38, 103, 1
120214, 332, 91, 1
120215, 239, 53, 1
120216, 81, 12, 1
120217, 0, 0, 1
120218, 0, 0, 1
120219, 0, 0, 1
120220, 0, 0, 1
120221, 0, 0, 1
120222, 0, 0, 1
120223, 0, 0, 1
120224, 0, 0, 1
120301, 0, 0, 1
120302, 0, 0, 1
120303, 0, 0, 1
120304, 0, 0, 1
120305, 0, 0, 1
120306, 0, 0, 1
120307, 55, 12, 1
120308, 184, 60, 1
120309, 679, 48, 1
120310, 760, 48, 1
120311, 337, 143, 1
120312, 315, 146, 1
120313, 442, 108, 1
120314, 325, 91, 1
120315, 241, 53, 1
120316, 55, 12, 1
120317, 0, 0, 1
120318, 0, 0, 1
120319, 0, 0, 1
120320, 0, 0, 1
120321, 0, 0, 1
120322, 0, 0, 1
120323, 0, 0, 1
120324, 0, 0, 1
